NCBI Gene ID	UniProt ID(supplied by UniProt)
5754	Q13308
5756	Q12792
5757	P06454
5758	
5759	
5760	
5761	
5763	P20962
5764	P21246
5767	
5768	O00391
5769	
5770	P18031
5771	P17706
5775	P29074
5777	P29350
5778	P35236
5780	P43378
5781	Q06124
5784	Q15678
5787	P23467
5788	P08575
5789	P23468
5790	Q14761
5791	P23469
5792	P10586
5793	P23470
5794	Q9HD43
5795	Q12913
5796	Q15262
5797	P28827
5798	Q16849
5799	Q92932
5800	Q16827
5801	Q15256
5802	Q13332
5803	P23471
5804	
5805	Q03393
5806	P26022
5810	O60671
5813	Q00577
5814	Q96QR8
5816	P20472
5817	P15151
5818	Q15223
5819	Q92692
5820	
5822	Q15269
5824	P40855
5825	P28288
5826	O14678
5827	Q9NR77
5828	P28328
5829	P49023
5830	P50542
5831	P32322
5832	P54886
5833	Q99447
5834	P11216
5836	P06737
5837	P11217
5858	P20742
5859	P47897
5860	P09417
5861	P62820
5862	P61019
5863	O15211
5864	P20336
5865	P20337
5866	Q8TBN0
5867	P20338
5868	P20339
5869	P61020
5870	P20340
5871	Q12851
5872	P51153
5873	P51159
5874	O00194
5875	Q92696
5876	P53611
5877	P47224
5878	P51148
5879	P63000
5880	P15153
5881	P60763
5883	Q99638
5884	O75943
5885	O60216
5886	P54725
5887	P54727
5888	Q06609
5889	O43502
5890	O15315
5891	Q9UQ07
5892	O75771
5893	P43351
5894	P04049
5896	P15918
5897	P55895
5898	P11233
5899	P11234
5900	Q12967
5901	P62826
5902	P43487
5903	P49792
5905	P46060
5906	P62834
5907	
5908	P61224
5909	P47736
5910	P52306
5911	P10114
5912	P61225
5913	Q13702
5914	P10276
5915	P10826
5916	P13631
5917	P54136
5919	Q99969
5920	Q9UL19
5921	P20936
5922	Q15283
5923	Q13972
5924	O14827
5925	P06400
5926	P29374
5927	P29375
5928	Q09028
5929	Q15291
5930	Q7Z6E9
5931	Q16576
5932	Q99708
5933	P28749
5934	Q08999
5935	P98179
5936	Q9BWF3
5937	P29558
5938	
5939	Q15434
5940	P0DJD3
5942	P0DJD4
5944	
5945	
5947	P09455
5948	P50120
5949	P10745
5950	P02753
5954	Q15293
5955	Q14257
5956	P04000
5957	P35243
5959	Q92781
5961	P23942
5962	P35241
5964	
5965	P46063
5966	Q04864
5967	P05451
5968	P48304
5969	
5970	Q04206
5971	Q01201
5972	P00797
5973	P51606
5976	Q92900
5977	Q92785
5978	Q13127
5979	P07949
5980	O60673
5981	P35251
5982	P35250
5983	P40938
5984	P35249
5985	P40937
5986	Q9Y644
5987	P14373
5988	O75677
5989	P22670
5990	P48378
5991	P48380
5992	Q33E94
5993	P48382
5994	O00287
5995	P47804
5996	Q08116
5997	P41220
5998	P49796
5999	P49798
6000	P49802
6001	O43665
6002	O14924
6003	O14921
6004	O15492
6005	Q02094
6006	P18577
6007	Q02161
6008	
6009	Q15382
6010	P08100
6011	Q15835
6013	P04808
6014	Q99578
6015	Q06587
6016	Q92963
6017	P12271
6018	Q13129
6019	P04090
6023	
6029	
6030	
6031	
6032	
6033	
6034	
6035	P07998
6036	P10153
6037	P12724
6038	P34096
6039	Q93091
6041	Q05823
6043	
6044	
6045	Q99496
6046	P25440
6047	P78317
6048	Q99942
6049	Q9Y252
6050	P13489
6051	Q9H4A4
6052	
6053	
6054	
6055	
6056	
6059	P61221
6060	
6063	
6066	
6068	
6069	
6070	
6071	
6072	
6073	
6074	
6075	
6076	
6077	
6078	
6079	
6080	
6082	
6083	
6084	
6085	
6086	
6087	
6088	
6089	
6090	
6091	Q9Y6N7
6092	Q9HCK4
6093	Q13464
6094	Q03395
6095	P35398
6096	Q92753
6098	P08922
6100	Q8TA86
6101	P56715
6102	O75695
6103	Q92834
6117	P27694
6118	P15927
6119	P35244
6120	Q96AT9
6121	Q16518
6122	P39023
6123	Q92901
6124	P36578
6125	P46777
6126	
6128	Q02878
6129	P18124
6130	P62424
6132	P62917
6133	P32969
6134	P27635
6135	P62913
6136	P30050
6137	P26373
6138	P61313
6139	P18621
6141	Q07020
6142	Q02543
6143	P84098
6144	P46778
6145	
6146	P35268
6147	P62750
6148	
6150	Q16540
6152	P83731
6154	P61254
6155	P61353
6156	P62888
6157	P46776
6158	P46779
6159	P47914
6160	P62899
6161	P62910
6163	
6164	P49207
6165	P18077
6166	Q969Q0
6167	P61927
6168	P61513
6169	P63173
6170	P62891
6171	P62945
6172	
6173	P83881
6174	
6175	P05388
6176	P05386
6181	P05387
6182	P52815
6183	O15235
6184	P04843
6185	P04844
6187	P15880
6188	P23396
6189	P61247
6191	P62701
6192	P22090
6193	P46782
6194	P62753
6195	Q15418
6196	Q15349
6197	P51812
6198	P23443
6199	Q9UBS0
6201	P62081
6202	P62241
6203	P46781
6204	P46783
6205	P62280
6206	P25398
6207	P62277
6208	P62263
6209	P62841
6210	P62244
6217	P62249
6218	P08708
6219	
6222	P62269
6223	P39019
6224	P60866
6225	
6226	
6227	P63220
6228	P62266
6229	P62847
6230	P62851
6231	P62854
6232	P42677
6233	P62979
6234	P62857
6235	P62273
6236	P55042
6237	P10301
6238	Q9P2E9
6239	Q92766
6240	P23921
6241	P31350
6242	Q9BST9
6244	
6246	
6247	O15537
6248	Q92681
6249	P30622
6251	Q15404
6252	Q16799
6253	O75298
6256	P19793
6257	P28702
6258	P48443
6259	P34925
6260	
6261	P21817
6262	Q92736
6263	Q15413
6271	P23297
6272	Q99523
6273	P29034
6274	P33764
6275	P26447
6276	P33763
6277	P06703
6278	P31151
6279	P05109
6280	P06702
6281	P60903
6282	P31949
6283	P80511
6284	Q99584
6285	P04271
6286	P25815
6288	P0DJI8
6289	P0DJI9
6290	
6291	P35542
6293	Q8N1B4
6294	Q15424
6295	P10523
6296	Q53FZ2
6297	Q9Y467
6299	Q9NSC2
6300	P53778
6301	P49591
6302	Q12999
6303	P21673
6304	Q01826
6305	O95248
6307	Q15800
6308	
6309	O75845
6310	P54253
6311	Q99700
6314	O15265
6315	P0DMR3
6317	P29508
6318	P48594
6319	O00767
6320	Q9Y240
6322	Q9UN30
6323	P35498
6324	Q07699
6326	Q99250
6327	O60939
6328	Q9NY46
6329	P35499
6330	Q8IWT1
6331	Q14524
6332	Q01118
6334	Q9UQD0
6335	Q15858
6336	Q9Y5Y9
6339	P51172
6340	P51170
6341	O75880
6342	P22307
6343	P09683
6344	P47872
6345	Q86TD4
6346	P22362
6347	P13500
6348	P10147
6349	P16619
6351	P13236
6352	P13501
6354	P80098
6355	P80075
6356	P51671
6357	Q99616
6358	Q16627
6359	Q16663
6360	O15467
6361	Q92583
6362	P55774
6363	Q99731
6364	P78556
6366	O00585
6367	O00626
6368	P55773
6369	O00175
6370	O15444
6372	P80162
6373	O14625
6374	P42830
6375	P47992
6376	P78423
6382	P18827
6383	P34741
6385	P31431
6386	O00560
6387	P48061
6388	Q99470
6389	P31040
6390	P21912
6391	Q99643
6392	O14521
6396	P55735
6397	Q92503
6398	Q8WVN6
6399	P0DI81
6400	Q9UBV2
6401	P16581
6402	P14151
6403	P16109
6404	Q14242
6405	Q13275
6406	P04279
6407	Q02383
6414	P49908
6415	P63302
6416	P45985
6418	Q01105
6419	Q53H47
6421	P23246
6422	Q8N474
6423	Q96HF1
6424	Q6FHJ7
6425	Q5T4F7
6426	Q07955
6427	Q01130
6428	P84103
6429	Q08170
6430	Q13243
6431	Q13247
6432	Q16629
6433	Q12872
6434	P62995
6439	P07988
6440	P11686
6441	P35247
6442	Q16586
6443	Q16585
6444	Q92629
6445	Q13326
6446	O00141
6447	P05408
6448	P51688
6449	O43765
6450	P55822
6451	O75368
6452	P78314
6453	Q15811
6455	Q99961
6456	Q99962
6457	Q99963
6458	
6459	
6461	Q15464
6462	P04278
6464	P29353
6465	
6466	
6468	P57775
6469	Q15465
6470	P34896
6471	
6472	P34897
6473	O15266
6474	O60902
6476	P14410
6477	Q8IUQ4
6478	O43255
6480	P15907
6482	Q11201
6483	Q16842
6484	Q11206
6487	Q11203
6489	Q92185
6490	P40967
6491	Q15468
6492	P81133
6493	Q14190
6494	Q96FS4
6495	Q15475
6496	O95343
6497	P12755
6498	P12757
6499	Q15477
6500	P63208
6502	Q13309
6503	Q13239
6504	Q13291
6505	P43005
6506	P43004
6507	P43003
6508	P48751
6509	P43007
6510	Q15758
6511	P48664
6512	O00341
6513	P11166
6514	P11168
6515	P11169
6517	P14672
6518	P22732
6519	Q07837
6520	P08195
6521	P02730
6522	P04920
6523	P13866
6524	P31639
6525	P53814
6526	P53794
6527	Q9NY91
6528	Q92911
6529	P30531
6530	P23975
6531	Q01959
6532	P31645
6533	P31641
6534	Q99884
6535	P48029
6536	P48067
6538	P48066
6539	P48065
6540	Q9NSD5
6541	P30825
6542	P52569
6543	Q9UPR5
6545	O43246
6546	P32418
6547	P57103
6548	P19634
6549	Q9UBY0
6550	P48764
6551	
6553	Q14940
6554	Q14973
6555	Q12908
6556	P49279
6557	Q13621
6558	P55011
6560	Q9UP95
6561	Q9BZW2
6563	Q13336
6564	P46059
6565	Q16348
6566	P53985
6567	P36021
6568	Q14916
6569	Q06495
6570	P54219
6571	Q05940
6572	Q16572
6573	P41440
6574	Q8WUM9
6575	Q08357
6576	P53007
6578	Q92959
6579	P46721
6580	O15245
6581	O75751
6582	O15244
6583	Q9H015
6584	O76082
6585	O75093
6586	O75094
6588	O00631
6590	P03973
6591	O43623
6594	P28370
6595	P51531
6596	Q14527
6597	P51532
6598	Q12824
6599	Q92922
6601	Q8TAQ2
6602	Q96GM5
6603	Q92925
6604	Q6STE5
6605	Q969G3
6606	Q16637
6607	Q16637
6608	Q99835
6609	P17405
6610	O60906
6611	P52788
6612	P55854
6613	P61956
6614	Q9BZZ2
6615	O95863
6616	P60880
6617	Q16533
6618	Q13487
6619	Q92966
6620	Q16143
6621	Q5SXM2
6622	P37840
6623	O76070
6624	Q16658
6625	P08621
6626	P09012
6627	P09661
6628	P14678
6629	P08579
6631	P09234
6632	P62314
6633	P62316
6634	P62318
6635	P62304
6636	P62306
6637	P62308
6638	P63162
6640	Q13424
6641	Q13884
6642	Q13596
6643	O60749
6644	
6645	Q13425
6646	P35610
6647	P00441
6648	P04179
6649	P08294
6650	O75808
6651	P18583
6652	Q00796
6653	Q92673
6654	Q07889
6655	Q07890
6656	O00570
6657	P48431
6658	P41225
6659	Q06945
6660	P35711
6661	
6662	P48436
6663	P56693
6664	P35716
6665	O60248
6666	O15370
6667	P08047
6668	Q02086
6670	Q02447
6671	Q02446
6672	P23497
6674	Q07617
6675	Q16222
6676	Q9NPE6
6678	P09486
6683	Q9UBP0
6687	Q9UQ90
6688	P17947
6689	Q01892
6690	P00995
6691	P20155
6692	O43278
6694	Q13103
6695	Q08629
6696	P10451
6697	P35270
6698	P35321
6699	P22528
6700	P35326
6701	P35325
6702	
6703	P22532
6704	P22531
6705	Q96RM1
6706	Q9BYE4
6707	Q9UBC9
6708	P02549
6709	Q13813
6710	P11277
6711	Q01082
6712	O15020
6713	Q14534
6714	P12931
6715	P18405
6716	P31213
6717	P30626
6718	P51857
6719	
6720	P36956
6721	Q12772
6722	P11831
6723	P19623
6725	Q9H3Y6
6726	P49458
6727	P37108
6728	P09132
6729	P61011
6730	Q9UHB9
6731	O76094
6732	Q96SB4
6733	P78362
6734	P08240
6736	Q05066
6737	P19474
6738	P10155
6741	P05455
6742	Q04837
6744	P28290
6745	P43307
6746	P43308
6747	Q9UNL2
6748	P51571
6749	Q08945
6750	P61278
6752	P30874
6754	P31391
6756	Q16384
6757	Q16385
6758	O60225
6759	O60224
6760	Q15532
6764	P78524
6767	P50502
6768	Q9Y5Y6
6769	Q99469
6770	P49675
6771	
6772	P42224
6773	P52630
6774	P40763
6775	Q14765
6776	P42229
6777	P51692
6778	P42226
6779	P02808
6780	O95793
6781	P52823
6782	P48723
6783	P49888
6785	Q9GZR5
6786	Q13586
6787	P51957
6788	Q13188
6789	Q13043
6790	O14965
6791	
6792	O76039
6793	O94804
6794	Q15831
6795	Q9UQB9
6799	P50226
6801	O43815
6803	
6804	Q16623
6809	Q13277
6810	Q12846
6811	Q13190
6812	P61764
6813	Q15833
6814	O00186
6815	Q8WUJ0
6817	P50225
6818	P0DMM9
6819	O00338
6820	O00204
6821	P51687
6822	Q06520
6824	
6825	
6827	P63272
6829	O00267
6830	Q7KZ85
6832	Q8IYB8
6833	Q09428
6834	Q15526
6835	Q15527
6836	O15260
6837	Q15528
6838	O75683
6839	O43463
6840	O95425
6843	P23763
6844	P63027
6845	P51809
6846	Q9UBD3
6847	Q15431
6850	P43405
6853	P17600
6854	Q92777
6855	P08247
6857	P21579
6860	Q9H2B2
6861	O00445
6862	O15178
6863	P20366
6865	P21452
6866	Q9UHF0
6867	O75410
6868	P78536
6869	P25103
6870	P29371
6871	O75478
6872	P21675
6873	Q6P1X5
6874	O00268
6875	Q92750
6876	Q01995
6877	Q15542
6878	P49848
6879	Q15545
6880	Q16594
6881	Q12962
6882	Q15544
6883	Q16514
6884	Q15543
6885	O43318
6886	P17542
6887	Q16559
6888	P37837
6889	
6890	Q03518
6891	Q03519
6892	O15533
6894	Q13395
6895	Q15633
6896	
6897	P26639
6898	P17735
6899	O43435
6900	Q02246
6901	Q16635
6902	O75347
6903	Q15814
6904	Q9BTW9
6905	Q15813
6906	P05543
6907	O60907
6908	P20226
6909	Q13207
6910	Q99593
6911	O95947
6913	Q96SF7
6914	
6915	P21731
6916	P24557
6917	P23193
6918	
6919	Q15560
6920	O75764
6921	Q15369
6922	
6923	Q15370
6924	Q14241
6925	P15884
6926	O15119
6927	P20823
6928	P35680
6929	P15923
6932	P36402
6934	Q9NQB0
6935	P37275
6936	P16383
6938	Q99081
6939	Q12870
6940	O60765
6941	Q9Y242
6942	Q9UGU0
6943	O43680
6944	Q15906
6945	Q9UH92
6947	P20061
6948	P20062
6949	Q13428
6950	P17987
6952	
6953	Q12799
6954	Q8WWU5
6955	P0DSE1
6956	A0A075B6T7
6957	P0DSE2
6958	
6959	
6960	
6961	
6962	
6964	
6965	
6966	P0CF51
6967	P03986
6968	A0A075B6S0
6969	
6970	
6971	
6972	
6973	
6974	A0A075B6R0
6975	Q96PL2
6976	P03979
6977	A0A0C4DH28
6978	A0A0B4J1U4
6979	
6980	
6981	
6982	A0A0C4DH27
6983	Q99603
6984	
6985	
6986	
6987	
6988	P57738
6990	P51808
6991	Q8IZS6
6992	O60927
6993	P63172
6996	Q13569
6997	P13385
6998	P51864
6999	P48775
7001	P32119
7002	
7003	P28347
7004	Q15561
7005	Q99594
7006	P42680
7007	O75443
7008	Q10587
7009	P55061
7010	Q02763
7011	Q99973
7012	
7013	P54274
7014	Q15554
7016	Q15569
7018	P02787
7019	Q00059
7020	P05549
7021	Q92481
7022	Q92754
7023	Q01664
7024	Q12800
7025	P10589
7026	P24468
7027	Q14186
7029	Q14188
7030	P19532
7031	P04155
7032	Q03403
7033	Q07654
7035	P10646
7036	Q9UP52
7037	P02786
7038	P01266
7039	P01135
7040	P01137
7041	O43294
7042	P61812
7043	P10600
7044	O00292
7045	Q15582
7046	P36897
7047	P49221
7048	P37173
7049	Q03167
7050	Q15583
7051	P22735
7052	P21980
7053	Q08188
7054	P07101
7056	P07204
7057	P07996
7058	P35442
7059	P49746
7060	P35443
7062	Q07283
7064	P52888
7066	P40225
7067	P10827
7068	P10828
7069	Q92748
7070	P04216
7071	Q13118
7072	P31483
7073	Q01085
7074	Q13009
7075	P35590
7076	P01033
7077	P16035
7078	P35625
7079	Q99727
7080	P43699
7082	Q07157
7083	P04183
7084	O00142
7086	P29401
7087	Q9UMF0
7088	Q04724
7089	Q04725
7090	Q04726
7091	Q04727
7092	O43897
7093	Q9Y6L7
7094	Q9Y490
7095	Q99442
7096	Q15399
7097	O60603
7098	O15455
7099	O00206
7100	O60602
7101	Q9Y466
7102	P41732
7103	P19075
7104	P48230
7105	O43657
7107	O60478
7108	O76062
7109	P48553
7110	P82094
7111	P28289
7112	P42166, P42167
7114	P62328
7115	
7116	
7117	
7118	
7119	
7120	
7121	
7122	O00501
7123	P05452
7124	P01375
7125	P02585
7126	Q13829
7127	Q03169
7128	P21580
7130	P98066
7132	P19438
7133	P20333
7134	P63316
7135	P19237
7136	P48788
7137	P19429
7138	P13805
7139	P45379
7140	P45378
7141	P09430
7142	Q05952
7143	Q92752
7145	Q9HBL0
7146	Q16473
7148	P22105
7150	P11387
7151	
7152	
7153	P11388
7154	
7155	Q02880
7156	Q13472
7157	P04637
7158	Q12888
7159	Q13625
7161	O15350
7162	Q13641
7163	P55327
7165	O43399
7166	P17752
7167	P60174
7168	P09493
7169	P07951
7170	P06753
7171	P67936
7172	P51580
7173	P07202
7174	P29144
7175	P12270
7177	Q15661
7178	P13693
7179	P56180
7180	P16562
7181	P13056
7182	P49116
7183	
7184	P14625
7185	Q13077
7186	Q12933
7187	Q13114
7188	O00463
7189	Q9Y4K3
7190	Q58FF3
7192	
7193	
7196	
7197	
7198	
7200	P20396
7201	P34981
7202	
7203	P49368
7204	O75962
7205	Q15654
7206	
7207	
7208	
7210	
7212	
7214	
7216	Q12816
7217	
7218	
7219	
7220	P48995
7221	
7222	Q13507
7223	Q9UBN4
7224	Q9UL62
7225	Q9Y210
7226	O94759
7227	Q9UHF7
7228	
7229	
7230	
7231	
7232	
7233	
7234	
7235	
7236	
7237	
7238	
7239	
7240	
7241	
7246	
7247	Q15631
7249	P49815
7251	Q99816
7252	P01222
7253	P16473
7254	
7255	
7256	
7257	Q99598
7258	Q01534
7259	Q9H0U9
7260	Q53HC9
7262	Q53GA4
7263	Q16762
7264	Q13630
7265	Q99614
7266	Q99615
7267	P53804
7268	O95801
7270	Q15361
7272	P33981
7273	Q8WZ42
7274	P49638
7275	P50607
7276	P02766
7277	P68366
7278	P0DPH7
7280	Q13885
7283	P23258
7284	P49411
7286	Q9NNX1
7287	O00294
7288	O00295
7289	O75386
7290	P54198
7291	Q15672
7292	P23510
7293	P43489
7294	P42681
7295	P10599
7296	Q16881
7297	P29597
7298	P04818
7299	P14679
7300	
7301	Q06418
7302	
7305	O43914
7306	P17643
7307	Q01081
7310	Q15695
7311	P62987
7312	
7313	
7314	P0CG47
7315	
7316	P0CG48
7317	P22314
7318	P41226
7319	P49459
7320	P63146
7321	P51668
7322	P62837
7323	P61077
7324	P51965
7325	Q96LR5
7326	P62253
7327	P60604
7328	P62256
7329	P63279
7332	P68036
7333	
7334	P61088
7335	Q13404
7336	Q15819
7337	Q05086
7338	
7339	
7341	P63165
7342	Q9NZI7
7343	P17480
7345	P09936
7347	P15374
7348	O75841
7349	P55089
7350	P25874
7351	P55851
7352	P55916
7353	Q92890
7355	P78381
7356	P11684
7357	Q16739
7358	O60701
7360	Q16851
7361	
7363	P06133
7364	P16662
7365	P36537
7366	P54855
7367	O75795
7368	Q16880
7369	P07911
7371	Q9BZX2
7372	P11172
7373	Q05707
7374	P13051
7375	Q13107
7376	P55055
7378	Q16831
7379	O00526
7380	O75631
7381	P14927
7384	P31930
7385	P22695
7386	P47985
7388	P07919
7389	P06132
7390	P10746
7391	P22415
7392	Q15853
7398	O94782
7399	O75445
7401	P58418
7402	P46939
7403	O15550
7404	O14607
7405	Q9P2Y5
7407	P26640
7408	P50552
7409	P15498
7410	P52735
7411	P61758
7412	P19320
7414	P18206
7415	P55072
7416	P21796
7417	P45880
7418	
7419	Q9Y277
7421	P11473
7422	P15692
7423	P49765
7424	P49767
7425	O15240
7428	P40337
7429	P09327
7430	P15311
7431	P08670
7432	P01282
7433	P32241
7434	P41587
7435	
7436	P98155
7439	O76090
7441	P12018
7442	Q8NER1
7443	Q99986
7444	Q86Y07
7447	P62760
7448	P04004
7450	P04275
7451	
7453	P23381
7454	P42768
7455	Q9Y493
7456	O43516
7458	Q15056
7459	
7461	Q9UDT6
7462	Q9GZY6
7464	Q92828
7465	P30291
7466	O76024
7468	O96028
7469	Q9H3P2
7471	P04628
7472	P09544
7473	P56703
7474	P41221
7475	Q9Y6F9
7476	O00755
7477	P56706
7478	Q9H1J5
7479	Q93098
7480	O00744
7481	O96014
7482	Q93097
7483	O14904
7484	O14905
7485	O00258
7486	Q14191
7490	P19544
7494	P17861
7495	
7497	
7498	P47989
7499	P55808
7500	
7502	
7503	
7504	P51811
7507	P23025
7508	Q01831
7511	Q9NQW7
7512	O43895
7514	O14980
7515	P18887
7516	O43543
7517	O43542
7518	Q13426
7520	P13010
7525	P07947
7526	
7528	P25490
7529	P31946
7531	P62258
7532	P61981
7533	Q04917
7534	P63104
7535	P43403
7536	Q15637
7538	P26651
7539	Q9Y6Q3
7541	O43829
7542	O95159
7543	P17010
7544	P08048
7545	Q15915
7546	O95409
7547	O60481
7549	Q9BSG1
7551	P17036
7552	Q9Y462
7553	P17097
7554	P17098
7555	P62633
7556	P21506
7559	P17014
7561	P17017
7562	P17019
7564	P17020
7565	P17021
7566	P17022
7567	P17023
7568	P17024
7569	P17025
7570	P17026
7571	P17027
7572	P17028
7574	P17031
7576	P17035
7577	
7579	P17040
7580	P17041
7581	Q06730
7582	Q06732
7584	P13682
7586	P17029
7587	P17032
7589	Q9Y5A6
7592	P51814
7593	P28698
7594	P17038
7596	Q02386
7597	P24278
7608	Q15929
7617	Q6ZN08
7618	Q15940
7620	Q9UC07
7621	Q9UC06
7625	Q16587
7626	P51815
7627	Q96N20
7628	
7629	P36508
7633	Q15937
7634	P51504
7637	P51523
7638	Q9UK13
7639	Q03923
7643	Q03938
7644	Q05481
7652	A8MXY4
7661	
7673	Q9UK12
7675	P58317
7678	Q15973
7681	Q13064
7682	Q13434
7683	
7686	
7690	P52739
7691	P52740
7692	P52736
7693	P52741
7694	P52742
7695	P52737
7696	P52743
7697	P52744
7699	P52738
7700	Q15928
7701	P52746
7702	P52747
7703	P35227
7704	Q05516
7705	Q15072
7706	Q14258
7707	Q9UQR1
7709	Q13105
7710	Q13106
7711	Q12901
7712	P51786
7716	Q14119
7718	P49910
7726	Q12899
7727	Q15697
7728	Q9Y473
7730	Q13360
7732	Q9ULX5
7733	Q9UJW8
7737	O15541
7738	Q99676
7739	O15231
7741	Q16670
7743	O75820
7746	O15535
7750	Q9UBW7
7753	O95125
7754	
7755	O95201
7756	O43670
7757	O43345
7760	O14771
7761	Q9UL59
7762	Q9UL58
7763	O76080
7764	O75362
7766	Q9UK11
7767	Q9NZL3
7768	Q9UK10
7769	Q9NYT6
7770	Q86WZ6
7771	Q9UJU3
7772	Q9UJW7
7773	Q9UIE0
7775	Q9UNY5
7776	Q9UL36
7779	Q9Y6M5
7780	Q9BRI3
7781	Q99726
7782	O14863
7783	Q05996
7784	P21754
7786	Q12852
7789	P98168
7791	Q15942
7798	Q86V48
7799	Q13029
7802	O14645
7803	Q93096
7804	Q14114
7805	Q13571
7809	Q8WZ55
7812	O75534
7813	O60447
7818	P51398
7827	Q9NP85
7832	P78543
7837	Q92626
7840	Q8TCU4
7841	Q13724
7844	O00237
7845	
7846	Q71U36
7849	Q06710
7850	P27930
7851	Q13021
7852	P61073
7855	Q13467
7857	P13521
7862	P55201
7866	Q12894
7867	Q16644
7869	Q13214
7871	Q14BN4
7873	P55145
7874	Q93009
7879	P51149
7881	Q14722
7884	Q14493
7903	Q92187
7905	Q00765
7913	P35659
7915	P51649
7916	P48634
7917	P46379
7918	O95872
7919	Q13838
7920	O95870
7922	Q92504
7923	Q92506
7932	O95918
7936	P18615
7940	O00453
7941	Q13093
7942	P19484
7955	
7957	B3EWF7, O95278
7965	Q13155
7975	O60675
7976	Q9NPG1
7978	Q99551
7979	P60896, Q6ZVN7
7980	P48307
7982	Q9NRC1
7984	Q12774
7988	Q9UDV6
7991	Q13454
7993	O00124
7994	Q92794
8000	O43653
8001	O75311
8019	Q15059
8021	P35658
8022	Q9UBR4
8027	Q92783
8028	P55197
8029	O60494
8030	Q16204
8031	Q13772
8034	P16260
8036	Q9UQ13
8038	O43184
8045	Q02833
8048	P50461
8050	O00330
8061	P15407
8065	Q93034
8073	Q12974
8074	Q9GZV9
8076	Q13361
8079	Q15773
8082	Q14714
8085	O14686
8086	Q9NRG9
8087	P51114
8089	O95619
8091	P52926
8092	Q15699
8099	O14519
8100	Q13099
8106	Q86U42
8110	Q92784
8111	Q15743
8115	P56279
8120	Q13367
8123	
8125	P39687
8128	Q92186
8131	Q12980
8139	Q9H2C0
8140	Q01650
8148	Q92804
8153	P52198
8161	P38432
8165	Q92667
8170	Q15849
8174	Q13477
8175	Q15428
8178	P55199
8189	Q92797
8190	Q16674
8192	Q16740
8193	Q92782
8195	Q9NPJ1
8200	P43026
8202	Q9Y6Q9
8204	P48552
8208	Q13112
8209	P0DPI2
8214	Q14129
8215	P54792
8216	Q8N653
8218	P53675
8220	Q96DF8
8224	O14994
8225	O43824
8226	Q08623
8227	Q02040
8228	P41247
8233	Q15696
8237	P51784
8239	Q93008
8241	P98175
8242	P41229
8243	Q14683
8251	
8260	P41227
8263	P23610
8266	P11441
8269	Q14656
8270	Q14657
8273	P09131
8277	P51854
8284	Q9BY66
8287	O00507
8288	P11678
8289	O14497
8290	Q16695
8291	O75923
8292	Q9Y215
8293	O75920
8294	P62805
8295	Q9Y4A5
8301	Q13492
8302	O43908
8303	O75324
8309	Q99424
8310	O15254
8312	O15169
8313	Q9Y2T1
8314	Q92560
8315	Q7Z569
8317	O00311
8318	O75419
8320	O95936
8321	Q9UP38
8322	Q9ULV1
8323	O60353
8324	O75084
8325	Q9H461
8326	O00144
8327	
8328	Q5VTD9
8329	P0C0S8
8330	P0C0S8
8331	Q99878
8332	P0C0S8
8333	
8334	Q93077
8335	P04908
8336	P0C0S8
8337	Q6FI13
8338	Q16777
8339	P62807
8340	Q99880
8341	Q99877
8342	Q99879
8343	P62807
8344	P62807
8345	Q93079
8346	P62807
8347	P62807
8348	P23527
8349	Q16778
8350	P68431
8351	P68431
8352	P68431
8353	P68431
8354	P68431
8355	P68431
8356	P68431
8357	P68431
8358	P68431
8359	P62805
8360	P62805
8361	P62805
8362	P62805
8363	P62805
8364	P62805
8365	P62805
8366	P62805
8367	P62805
8368	P62805
8369	Q99525
8370	P62805
8372	O43820
8373	
8379	Q9Y6D9
8382	P56597
8383	Q9P1Q5
8384	
8386	P58170
8387	P30953
8388	P47887
8389	Q8WZA6
8390	P47890
8391	Q8NH06
8392	P47888
8394	Q99755
8395	O14986
8396	P78356
8398	O60733
8399	O15496
8402	Q02978
8403	O95416
8404	Q14515
8405	O43791
8406	P78539
8407	P37802
8408	O75385
8409	Q9UBK9
8410	
8411	Q15075
8412	O75815
8416	O76027
8417	O15400
8418	Q9Y471
8419	Q13515
8420	
8424	O75936
8425	Q8N2S1
8427	Q9UDV7
8428	Q9Y6E0
8431	Q15466
8433	Q5T230
8434	O95980
8435	O75908
8436	O95810
8437	O95294
8438	Q92698
8439	Q92636
8440	O43639
8443	O15228
8444	O43781
8445	Q92630
8446	O75319
8447	Q14184
8448	Q14183
8449	O60231
8450	Q13620
8451	Q13619
8452	Q13618
8453	Q13617
8454	Q13616
8455	O75882
8456	O15353
8458	Q9UNY4
8459	O60704
8460	O60507
8462	O14901
8463	Q15562
8464	O75486
8467	O60264
8468	O75344
8470	O94875
8471	O14654
8473	O15294
8476	Q5VT25
8477	Q8IYL9
8479	Q9BW71
8480	P78406
8481	O75665
8482	O75326
8483	O75339
8484	O60755
8487	O14893
8488	
8489	
8490	O15539
8491	Q8IVH8
8492	P56730
8493	O15297
8495	Q8ND30
8496	Q86W92
8497	O75335
8498	Q9H6Z4
8499	O75334
8500	Q13136
8501	O75387
8502	Q99569
8503	Q92569
8504	P56589
8505	Q86W56
8506	P78357
8507	O14682
8508	Q9BPW8
8509	P52849
8510	O75900
8511	
8512	
8513	P07098
8514	Q13303
8515	O75578
8516	P53708
8517	Q9Y6K9
8518	O95163
